year,month,month_name,date,longitude,latitude,smi,evi,ndmi,ndre,rainfall,spi,elevation,soil_texture
2022,7,Jul,7/1/2022,34.7911,1.1556,0.3085,0.755,0.3085,0.3861,126.6022,-0.9629,2116,4
2022,8,Aug,8/1/2022,34.7911,1.1556,0.2327,0.5898,0.2327,0.3634,261.8746,1.2363,2116,4
2023,3,Mar,3/1/2023,34.7911,1.1556,0.0290875,0.1872125,-0.0433625,0.13292500000000002,161.8940375,-0.1846125,2116,4
2023,4,Apr,4/1/2023,34.7911,1.1556,0,0.1297,-0.0828,0.1,147.6111,-0.3876,2116,4
2023,5,May,5/1/2023,34.7911,1.1556,0.1483,0.4739,0.1483,0.3049,154.7771,-0.9378,2116,4
2023,6,Jun,6/1/2023,34.7911,1.1556,0.3125,0.7156,0.3125,0.4315,121.8542,-0.2386,2116,4
2023,7,Jul,7/1/2023,34.7911,1.1556,0.328,0.7085,0.328,0.4752,105.2081,-1.2644,2116,4
2023,8,Aug,8/1/2023,34.7911,1.1556,0.2033,0.5135,0.2033,0.3475,114.2701,-1.1311,2116,4
2024,3,Mar,3/1/2024,34.7911,1.1556,0,0.1006,-0.1146,0.0817,61.9733,-0.7886,2116,4
2024,4,Apr,4/1/2024,34.7911,1.1556,0,0.1674,-0.0503,0.1269,209.722,0.7606,2116,4
2024,5,May,5/1/2024,34.7911,1.1556,0.1369,0.3932,0.1369,0.2861,155.9931,-0.9096,2116,4
2024,6,Jun,6/1/2024,34.7911,1.1556,0.2457,0.6421,0.2457,0.3217,73.8106,-1.2517,2116,4
2024,7,Jul,7/1/2024,34.7911,1.1556,0.2517,0.6423,0.2517,0.3787,205.3378,0.1465,2116,4
2024,8,Aug,8/1/2024,34.7911,1.1556,0.2079,0.5433,0.2079,0.3829,179.6546,-0.0824,2116,4
2025,3,Mar,3/1/2025,34.7911,1.1556,0,0.0755,-0.0957,0.058,157.5067,0.8436,2116,4
2025,4,Apr,4/1/2025,34.7911,1.1556,0.0002,0.2385,0.0002,0.1681,150.2337,-0.3391,2116,4
2025,5,May,5/1/2025,34.7911,1.1556,0.2129,0.5809,0.2129,0.3436,212.3497,0.3958,2116,4
2025,6,Jun,6/1/2025,34.7911,1.1556,0.3463,0.7993,0.3463,0.4995,134.6199,0.0306,2116,4
2025,7,Jul,7/1/2025,34.7911,1.1556,0.2674,0.6186,0.2674,0.3958,278.7953,1.1816,2116,4
2025,8,Aug,8/1/2025,34.7911,1.1556,0.1764,0.4944,0.1764,0.2843,145.1111,-0.6364,2116,4
2017,3,Mar,3/1/2017,34.7612,1.1806,0,0.2556,-0.015,0.751,-1456.5323,-0.6875,2235,1
2017,4,Apr,4/1/2017,34.7612,1.1806,0,0.24880000000000002,-0.0211,0.7258,-1393.0264,-0.6877,2235,1
2017,5,May,5/1/2017,34.7612,1.1806,0,0.242,-0.0272,0.7006,-1329.5205,-0.6879,2235,1
2017,6,Jun,6/1/2017,34.7612,1.1806,0,0.23520000000000002,-0.0333,0.6754,-1266.0146,-0.6881,2235,1
2017,7,Jul,7/1/2017,34.7612,1.1806,0,0.2284,-0.0394,0.6502,-1202.5087,-0.6883,2235,1
2017,8,Aug,8/1/2017,34.7612,1.1806,0,0.22160000000000002,-0.0455,0.625,-1139.0028,-0.6885,2235,1
2018,3,Mar,3/1/2018,34.7612,1.1806,0,0.174,-0.0882,0.4486,-694.4615,-0.6899,2235,1
2018,4,Apr,4/1/2018,34.7612,1.1806,0,0.16720000000000002,-0.0943,0.4234,-630.9556,-0.6901,2235,1
2018,5,May,5/1/2018,34.7612,1.1806,0,0.1604,-0.1004,0.3982,-567.4497,-0.6903,2235,1
2018,6,Jun,6/1/2018,34.7612,1.1806,0,0.15360000000000001,-0.1065,0.373,-503.9438,-0.6905,2235,1
2018,7,Jul,7/1/2018,34.7612,1.1806,0,0.14679999999999999,-0.1126,0.3478,-440.4379,-0.6907,2235,1
2018,8,Aug,8/1/2018,34.7612,1.1806,0,0.14,-0.1187,0.3226,-376.932,-0.6909,2235,1
2019,3,Mar,3/1/2019,34.7612,1.1806,0,0.0924,-0.1614,0.1462,67.6093,-0.6923,2235,1
2019,4,Apr,4/1/2019,34.7612,1.1806,0,0.0856,-0.1675,0.121,131.1152,-0.6925,2235,1
2019,5,May,5/1/2019,34.7612,1.1806,0,0.1097,-0.0542,0.1638,151.9621,-1.003,2235,1
2019,6,Jun,6/1/2019,34.7612,1.1806,0.3055,0.6569,0.3055,0.317,170.9951,0.7976,2235,1
2019,7,Jul,7/1/2019,34.7612,1.1806,0.3572,0.6814,0.3572,0.5124,166.9036,-0.395,2235,1
2019,8,Aug,8/1/2019,34.7612,1.1806,0.3134,0.651,0.3134,0.4279,205.8556,0.3378,2235,1
2020,3,Mar,3/1/2020,34.7612,1.1806,0,0.197,-0.0423,0.2039,221.09,1.9299,2235,1
2020,4,Apr,4/1/2020,34.7612,1.1806,0.0615,0.2613,0.0615,0.3109,207.1188,0.7125,2235,1
2020,5,May,5/1/2020,34.7612,1.1806,0.1222,0.3106,0.1222,0.3283,170.4213,-0.5754,2235,1
2020,6,Jun,6/1/2020,34.7612,1.1806,0.3726,0.6433,0.3726,0.5547,213.2707,1.6891,2235,1
2020,7,Jul,7/1/2020,34.7612,1.1806,0.407,0.6758,0.407,0.6238,278.9445,1.1837,2235,1
2020,8,Aug,8/1/2020,34.7612,1.1806,0.3199,0.5629,0.3199,0.5373,313.677,2.0672,2235,1
2021,3,Mar,3/1/2021,34.7612,1.1806,0,0.1331,-0.1082,0.1829,44.0343,-1.095,2235,1
2021,4,Apr,4/1/2021,34.7612,1.1806,0.0449,0.095,-0.0236,0.0919,169.301,0.0134,2235,1
2021,5,May,5/1/2021,34.7612,1.1806,0.0619,0.2512,0.0619,0.3016,251.3965,1.3002,2235,1
2021,6,Jun,6/1/2021,34.7612,1.1806,0.136,0.3264,0.136,0.4416,103.2715,-0.6305,2235,1
2021,7,Jul,7/1/2021,34.7612,1.1806,0.3754,0.3564,0.3754,0.5601,133.8699,-0.8605,2235,1
2021,8,Aug,8/1/2021,34.7612,1.1806,0.3412,0.5952,0.3412,0.5997,124.215,-0.9716,2235,1
2022,3,Mar,3/1/2022,34.7612,1.1806,0,0.1201,-0.0804,0.0919,64.5227,-0.745,2235,1
2022,4,Apr,4/1/2022,34.7612,1.1806,0,0.1035,-0.0643,0.0764,142.0775,-0.4899,2235,1
2022,5,May,5/1/2022,34.7612,1.1806,0,0.1914,-0.012,0.1513,162.0059,-0.7704,2235,1
2022,6,Jun,6/1/2022,34.7612,1.1806,0.2422,0.5856,0.2422,0.3895,77.6352,-1.1711,2235,1
2022,7,Jul,7/1/2022,34.7612,1.1806,0.3071,0.759,0.3071,0.4368,126.6022,-0.9629,2235,1
2022,8,Aug,8/1/2022,34.7612,1.1806,0.26871249999999997,0.6771125,0.2562875,0.39127500000000004,127.4156625,-0.7891875,2235,1
2023,3,Mar,3/1/2023,34.7612,1.1806,0,0.1039,-0.0994,0.0726,133.1099,0.4268,2235,1
2023,4,Apr,4/1/2023,34.7612,1.1806,0,0.1306,-0.08,0.0986,147.6111,-0.3876,2235,1
2023,5,May,5/1/2023,34.7612,1.1806,0.0667,0.312,0.0667,0.226,154.7771,-0.9378,2235,1
2023,6,Jun,6/1/2023,34.7612,1.1806,0.1955,0.5216,0.1955,0.33440000000000003,129.99259999999998,-1.1011,2235,1
2023,7,Jul,7/1/2023,34.7612,1.1806,0.3243,0.7312,0.3243,0.4428,105.2081,-1.2644,2235,1
2023,8,Aug,8/1/2023,34.7612,1.1806,0.2127,0.5283,0.2127,0.3562,114.2701,-1.1311,2235,1
2024,3,Mar,3/1/2024,34.7612,1.1806,0,0.1427,-0.0929,0.114,61.9733,-0.7886,2235,1
2024,4,Apr,4/1/2024,34.7612,1.1806,0,0.1513,-0.0541,0.098,209.722,0.7606,2235,1
2024,5,May,5/1/2024,34.7612,1.1806,0.0996,0.371,0.0996,0.255,155.9931,-0.9096,2235,1
2024,6,Jun,6/1/2024,34.7612,1.1806,0.2727,0.6818,0.2727,0.385,73.8106,-1.2517,2235,1
2024,7,Jul,7/1/2024,34.7612,1.1806,0.2847,0.7227,0.2847,0.4187,205.3378,0.1465,2235,1
2024,8,Aug,8/1/2024,34.7612,1.1806,0.2363,0.5432,0.2363,0.3907,179.6546,-0.0824,2235,1
2025,3,Mar,3/1/2025,34.7612,1.1806,0,0.1475,-0.0092,0.1128,157.5067,0.8436,2235,1
2025,4,Apr,4/1/2025,34.7612,1.1806,0.0411,0.2863,0.0411,0.1959,150.2337,-0.3391,2235,1
2025,5,May,5/1/2025,34.7612,1.1806,0.1703,0.4827,0.1703,0.3382,212.3497,0.3958,2235,1
2025,6,Jun,6/1/2025,34.7612,1.1806,0.2922,0.6936,0.2922,0.3978,134.6199,0.0306,2235,1
2025,7,Jul,7/1/2025,34.7612,1.1806,0.2856,0.6783,0.2856,0.403,278.7953,1.1816,2235,1
2025,8,Aug,8/1/2025,34.7612,1.1806,0.1836,0.5111,0.1836,0.3422,145.1111,-0.6364,2235,1
2017,3,Mar,3/1/2017,34.8446,0.8745,0.12635454545454547,0.3654545454545455,0.12635454545454547,0.2923,128.3800909090909,-1.172518182,1788,4
2017,4,Apr,4/1/2017,34.8446,0.8745,0.1279,0.3709,0.1279,0.2938,133.0125,-1.0128,1788,4
2017,5,May,5/1/2017,34.8446,0.8745,0.12944545454545456,0.37634545454545454,0.12944545454545456,0.2953,137.64490909090907,-0.853081818,1788,4
2017,6,Jun,6/1/2017,34.8446,0.8745,0.1309909090909091,0.3817909090909091,0.1309909090909091,0.2968,142.27731818181817,-0.693363636,1788,4
2017,7,Jul,7/1/2017,34.8446,0.8745,0.13253636363636365,0.38723636363636366,0.13253636363636365,0.2983,146.90972727272725,-0.533645455,1788,4
2017,8,Aug,8/1/2017,34.8446,0.8745,0.1340818181818182,0.3926818181818182,0.1340818181818182,0.2998,151.54213636363636,-0.373927273,1788,4
2018,3,Mar,3/1/2018,34.8446,0.8745,0.1449,0.4308,0.1449,0.3103,183.969,0.7441,1788,4
2018,4,Apr,4/1/2018,34.8446,0.8745,0.1859,0.48250000000000004,0.1859,0.3295,258.87985000000003,1.47025,1788,4
2018,5,May,5/1/2018,34.8446,0.8745,0.2269,0.5342,0.2269,0.3487,333.7907,2.1964,1788,4
2018,6,Jun,6/1/2018,34.8446,0.8745,0.21366,0.50911,0.21366,0.3553,307.78048,1.8820700000000001,1788,4
2018,7,Jul,7/1/2018,34.8446,0.8745,0.20042,0.48402,0.20042,0.3619,281.77026,1.5677400000000001,1788,4
2018,8,Aug,8/1/2018,34.8446,0.8745,0.18718,0.45893,0.18718,0.3685,255.76004,1.2534100000000001,1788,4
2019,3,Mar,3/1/2019,34.8446,0.8745,0.0945,0.2833,0.0945,0.4147,73.6885,-0.9469,1788,4
2019,4,Apr,4/1/2019,34.8446,0.8745,0.0832,0.3042,0.0832,0.3936,145.2629,-0.8097,1788,4
2019,5,May,5/1/2019,34.8446,0.8745,0.2272,0.3686,0.2272,0.4779,163.4811,-1.3891,1788,4
2019,6,Jun,6/1/2019,34.8446,0.8745,0.2994,0.4327,0.2994,0.522,164.464,0.4406,1788,4
2019,7,Jul,7/1/2019,34.8446,0.8745,0.3281,0.4176,0.3281,0.5599,154.3827,-0.6292,1788,4
2019,8,Aug,8/1/2019,34.8446,0.8745,0.3098,0.4594,0.3098,0.5503,207.6972,0.1812,1788,4
2020,3,Mar,3/1/2020,34.8446,0.8745,0.2614,0.3881,0.2614,0.4817,261.4012,1.9315,1788,4
2020,4,Apr,4/1/2020,34.8446,0.8745,0.2615,0.3916,0.2615,0.5338,219.2336,0.4167,1788,4
2020,5,May,5/1/2020,34.8446,0.8745,0.2875,0.4052,0.2875,0.5297,223.0317,-0.1354,1788,4
2020,6,Jun,6/1/2020,34.8446,0.8745,0.3237,0.4607,0.3237,0.5284,201.7838,1.3813,1788,4
2020,7,Jul,7/1/2020,34.8446,0.8745,0.332,0.4495,0.332,0.5562,227.7628,0.5504,1788,4
2020,8,Aug,8/1/2020,34.8446,0.8745,0.2959,0.3827,0.2959,0.5434,320.0977,1.9852,1788,4
2021,3,Mar,3/1/2021,34.8446,0.8745,0.1394,0.3283,0.1394,0.4581,65.8614,-1.0669,1788,4
2021,4,Apr,4/1/2021,34.8446,0.8745,0.2187,0.3469,0.2187,0.4707,212.9176,0.312,1788,4
2021,5,May,5/1/2021,34.8446,0.8745,0.2871,0.4246,0.2871,0.5353,242.9407,0.2837,1788,4
2021,6,Jun,6/1/2021,34.8446,0.8745,0.3186,0.4305,0.3186,0.5598,122.1636,-0.6257,1788,4
2021,7,Jul,7/1/2021,34.8446,0.8745,0.299,0.4088,0.299,0.5399,104.4807,-1.4314,1788,4
2021,8,Aug,8/1/2021,34.8446,0.8745,0.2708,0.4081,0.2708,0.5464,176.7895,-0.3149,1788,4
2022,3,Mar,3/1/2022,34.8446,0.8745,0.09,0.3332,0.09,0.2592,84.7076,-0.7779,1788,4
2022,4,Apr,4/1/2022,34.8446,0.8745,0.0918,0.3345,0.0918,0.2657,152.3165,-0.6928,1788,4
2022,5,May,5/1/2022,34.8446,0.8745,0.1685,0.4021,0.1685,0.3181,204.4568,-0.5265,1788,4
2022,6,Jun,6/1/2022,34.8446,0.8745,0.1971,0.4669,0.1971,0.3315,93.2759,-1.3538,1788,4
2022,7,Jul,7/1/2022,34.8446,0.8745,0.1811,0.4547,0.1811,0.2888,181.9958,-0.1853,1788,4
2022,8,Aug,8/1/2022,34.8446,0.8745,0.1937,0.4184,0.1937,0.3286,283.9586,1.4052,1788,4
2023,3,Mar,3/1/2023,34.8446,0.8745,0.1318,0.3838,0.1318,0.287,190.5572,0.8452,1788,4
2023,4,Apr,4/1/2023,34.8446,0.8745,0.1743,0.4131,0.1743,0.2535,158.0786,-0.5972,1788,4
2023,5,May,5/1/2023,34.8446,0.8745,0.214,0.5129,0.214,0.3522,178.9093,-1.0643,1788,4
2023,6,Jun,6/1/2023,34.8446,0.8745,0.2327,0.4983,0.2327,0.3512,188.0656,1.0355,1788,4
2023,7,Jul,7/1/2023,34.8446,0.8745,0.2232,0.4623,0.2232,0.3484,131.1012,-1.0035,1788,4
2023,8,Aug,8/1/2023,34.8446,0.8745,0.2129,0.453,0.2129,0.3436,148.4976,-0.769,1788,4
2024,3,Mar,3/1/2024,34.8446,0.8745,0.1798,0.4665,0.1798,0.319,99.1527,-0.5564,1788,4
2024,4,Apr,4/1/2024,34.8446,0.8745,0.1663,0.3717,0.1663,0.2868,209.6016,0.257,1788,4
2024,5,May,5/1/2024,34.8446,0.8745,0.2134,0.5021,0.2134,0.3526,219.2034,-0.216,1788,4
2024,6,Jun,6/1/2024,34.8446,0.8745,0.2302,0.4943,0.2302,0.3495,90.9376,-1.4128,1788,4
2024,7,Jul,7/1/2024,34.8446,0.8745,0.1894,0.4922,0.1894,0.3037,201.8733,0.1342,1788,4
2024,8,Aug,8/1/2024,34.8446,0.8745,0.1599,0.443,0.1599,0.2921,171.9589,-0.3924,1788,4
2025,3,Mar,3/1/2025,34.8446,0.8745,0.1075,0.3608,0.1075,0.2675,176.7634,0.6336,1788,4
2025,4,Apr,4/1/2025,34.8446,0.8745,0.1502,0.3969,0.1502,0.2985,174.2,-0.33,1788,4
2025,5,May,5/1/2025,34.8446,0.8745,0.174,0.4448,0.174,0.3136,268.9309,0.8309,1788,4
2025,6,Jun,6/1/2025,34.8446,0.8745,0.2087,0.4743,0.2087,0.3302,147.5194,0.0135,1788,4
2025,7,Jul,7/1/2025,34.8446,0.8745,0.1849,0.4384,0.1849,0.3115,319.3797,2.0231,1788,4
2025,8,Aug,8/1/2025,34.8446,0.8745,0.1885,0.4976,0.1885,0.3092,146.4014,-0.8026,1788,4
2017,3,Mar,3/1/2017,34.8336,0.8863,0,0.18683636363636363,-0.108472727,0.1423818181818182,128.3800909090909,-1.172518182,1908,1
2017,4,Apr,4/1/2017,34.8336,0.8863,0,0.1926,-0.1033,0.1443,133.0125,-1.0128,1908,1
2017,5,May,5/1/2017,34.8336,0.8863,0,0.19836363636363635,-0.098127273,0.14621818181818183,137.64490909090907,-0.853081818,1908,1
2017,6,Jun,6/1/2017,34.8336,0.8863,0,0.2041272727272727,-0.092954545,0.14813636363636365,142.27731818181817,-0.693363636,1908,1
2017,7,Jul,7/1/2017,34.8336,0.8863,0,0.20989090909090907,-0.087781818,0.15005454545454547,146.90972727272725,-0.533645455,1908,1
2017,8,Aug,8/1/2017,34.8336,0.8863,0,0.21565454545454546,-0.082609091,0.1519727272727273,151.54213636363636,-0.373927273,1908,1
2018,3,Mar,3/1/2018,34.8336,0.8863,0,0.256,-0.0464,0.1654,183.969,0.7441,1908,1
2018,4,Apr,4/1/2018,34.8336,0.8863,0.0947,0.4031,0.0715,0.2449,258.87985000000003,1.47025,1908,1
2018,5,May,5/1/2018,34.8336,0.8863,0.1894,0.5502,0.1894,0.3244,333.7907,2.1964,1908,1
2018,6,Jun,6/1/2018,34.8336,0.8863,0.17046,0.5057200000000001,0.14587,0.30709000000000003,307.78048,1.8820700000000001,1908,1
2018,7,Jul,7/1/2018,34.8336,0.8863,0.15152000000000002,0.46124,0.10234000000000001,0.28978000000000004,281.77026,1.5677400000000001,1908,1
2018,8,Aug,8/1/2018,34.8336,0.8863,0.13258,0.41676,0.05881,0.27247,255.76004,1.2534100000000001,1908,1
2019,3,Mar,3/1/2019,34.8336,0.8863,0,0.1054,-0.2459,0.1513,73.6885,-0.9469,1908,1
2019,4,Apr,4/1/2019,34.8336,0.8863,0,0.115,-0.2359,0.1541,145.2629,-0.8097,1908,1
2019,5,May,5/1/2019,34.8336,0.8863,0.1434,0.4034,0.1434,0.4002,163.4811,-1.3891,1908,1
2019,6,Jun,6/1/2019,34.8336,0.8863,0.3078,0.5639,0.3078,0.5315,164.464,0.4406,1908,1
2019,7,Jul,7/1/2019,34.8336,0.8863,0.3236,0.5963,0.3236,0.5667,154.3827,-0.6292,1908,1
2019,8,Aug,8/1/2019,34.8336,0.8863,0.2288,0.4491,0.2288,0.4074,207.6972,0.1812,1908,1
2020,3,Mar,3/1/2020,34.8336,0.8863,0,0.2564,-0.1059,0.2664,261.4012,1.9315,1908,1
2020,4,Apr,4/1/2020,34.8336,0.8863,0,0.1773,-0.1295,0.2369,219.2336,0.4167,1908,1
2020,5,May,5/1/2020,34.8336,0.8863,0.0377,0.2693,0.0377,0.3213,223.0317,-0.1354,1908,1
2020,6,Jun,6/1/2020,34.8336,0.8863,0.1879,0.4394,0.1879,0.4233,201.7838,1.3813,1908,1
2020,7,Jul,7/1/2020,34.8336,0.8863,0.2163,0.4893,0.2163,0.4472,227.7628,0.5504,1908,1
2020,8,Aug,8/1/2020,34.8336,0.8863,0.1883,0.4012,0.1883,0.3944,320.0977,1.9852,1908,1
2021,3,Mar,3/1/2021,34.8336,0.8863,0,0.1275,-0.2307,0.1646,65.8614,-1.0669,1908,1
2021,4,Apr,4/1/2021,34.8336,0.8863,0,0.1569,-0.1385,0.2078,212.9176,0.312,1908,1
2021,5,May,5/1/2021,34.8336,0.8863,0.2275,0.5508,0.2275,0.503,242.9407,0.2837,1908,1
2021,6,Jun,6/1/2021,34.8336,0.8863,0.3315,0.6074,0.3315,0.5647,122.1636,-0.6257,1908,1
2021,7,Jul,7/1/2021,34.8336,0.8863,0.3315,0.6163,0.3315,0.5674,104.4807,-1.4314,1908,1
2021,8,Aug,8/1/2021,34.8336,0.8863,0.2024,0.4827,0.2024,0.4451,176.7895,-0.3149,1908,1
2022,3,Mar,3/1/2022,34.8336,0.8863,0,0.1447,-0.1568,0.0924,84.7076,-0.7779,1908,1
2022,4,Apr,4/1/2022,34.8336,0.8863,0,0.1463,-0.1594,0.0936,152.3165,-0.6928,1908,1
2022,5,May,5/1/2022,34.8336,0.8863,0,0.2954,-0.0045,0.2026,204.4568,-0.5265,1908,1
2022,6,Jun,6/1/2022,34.8336,0.8863,0.1403,0.5004,0.1403,0.3068,93.2759,-1.3538,1908,1
2022,7,Jul,7/1/2022,34.8336,0.8863,0.1651,0.516,0.1651,0.3084,181.9958,-0.1853,1908,1
2022,8,Aug,8/1/2022,34.8336,0.8863,0.1805,0.6091,0.1805,0.3108,283.9586,1.4052,1908,1
2023,3,Mar,3/1/2023,34.8336,0.8863,0,0.1786,-0.0914,0.13,190.5572,0.8452,1908,1
2023,4,Apr,4/1/2023,34.8336,0.8863,0.0209,0.3018,0.0209,0.1384,158.0786,-0.5972,1908,1
2023,5,May,5/1/2023,34.8336,0.8863,0.0847,0.4287,0.0847,0.2694,178.9093,-1.0643,1908,1
2023,6,Jun,6/1/2023,34.8336,0.8863,0.1445,0.505,0.1445,0.2905,188.0656,1.0355,1908,1
2023,7,Jul,7/1/2023,34.8336,0.8863,0.1506,0.508,0.1506,0.2705,131.1012,-1.0035,1908,1
2023,8,Aug,8/1/2023,34.8336,0.8863,0.1268,0.4634,0.1268,0.289,148.4976,-0.769,1908,1
2024,3,Mar,3/1/2024,34.8336,0.8863,0.0422,0.3526,0.0422,0.2163,99.1527,-0.5564,1908,1
2024,4,Apr,4/1/2024,34.8336,0.8863,0.0121,0.2973,0.0121,0.1983,209.6016,0.257,1908,1
2024,5,May,5/1/2024,34.8336,0.8863,0.1223,0.4432,0.1223,0.2928,219.2034,-0.216,1908,1
2024,6,Jun,6/1/2024,34.8336,0.8863,0.1994,0.5804,0.1994,0.3357,90.9376,-1.4128,1908,1
2024,7,Jul,7/1/2024,34.8336,0.8863,0.2315,0.6014,0.2315,0.3595,201.8733,0.1342,1908,1
2024,8,Aug,8/1/2024,34.8336,0.8863,0.1705,0.531,0.1705,0.3113,171.9589,-0.3924,1908,1
2025,3,Mar,3/1/2025,34.8336,0.8863,0,0.1429,-0.1369,0.1041,176.7634,0.6336,1908,1
2025,4,Apr,4/1/2025,34.8336,0.8863,0.0242,0.3421,0.0242,0.2235,174.2,-0.33,1908,1
2025,5,May,5/1/2025,34.8336,0.8863,0.119,0.4345,0.119,0.2805,268.9309,0.8309,1908,1
2025,6,Jun,6/1/2025,34.8336,0.8863,0.2401,0.604,0.2401,0.3621,147.5194,0.0135,1908,1
2025,7,Jul,7/1/2025,34.8336,0.8863,0.2473,0.6197,0.2473,0.3715,319.3797,2.0231,1908,1
2025,8,Aug,8/1/2025,34.8336,0.8863,0.1861,0.5614,0.1861,0.3182,146.4014,-0.8026,1908,1
2017,3,Mar,3/1/2017,34.8373,0.926,-1.4238,-2.5492,-1.7297,-1.4046,-895.7599,-8.5184,1852,1
2017,4,Apr,4/1/2017,34.8373,0.926,-1.30515,-2.3231,-1.5892,-1.2769,-806.949,-7.74905,1852,1
2017,5,May,5/1/2017,34.8373,0.926,-1.1865,-2.097,-1.4487,-1.1492,-718.1381,-6.9797,1852,1
2017,6,Jun,6/1/2017,34.8373,0.926,-1.06785,-1.8709,-1.3082,-1.0215,-629.3272,-6.21035,1852,1
2017,7,Jul,7/1/2017,34.8373,0.926,-0.9492,-1.6448,-1.1677,-0.8938,-540.5163,-5.441,1852,1
2017,8,Aug,8/1/2017,34.8373,0.926,-0.83055,-1.4187,-1.0272,-0.7661,-451.7054,-4.67165,1852,1
2018,3,Mar,3/1/2018,34.8373,0.926,0,0.164,-0.0437,0.1278,169.9709,0.7138,1852,1
2018,4,Apr,4/1/2018,34.8373,0.926,0.11865,0.3901,0.0968,0.25549999999999995,258.7818,1.48315,1852,1
2018,5,May,5/1/2018,34.8373,0.926,0.2373,0.6162,0.2373,0.3832,347.5927,2.2525,1852,1
2018,6,Jun,6/1/2018,34.8373,0.926,0.21357,0.56169,0.18941000000000002,0.35536,319.98302,1.93574,1852,1
2018,7,Jul,7/1/2018,34.8373,0.926,0.18984,0.50718,0.14152,0.32752,292.37334,1.6189799999999999,1852,1
2018,8,Aug,8/1/2018,34.8373,0.926,0.16611,0.45267,0.09363,0.29968,264.76365999999996,1.3022199999999997,1852,1
2019,3,Mar,3/1/2019,34.8373,0.926,0,0.0711,-0.2416,0.1048,71.4959,-0.9151,1852,1
2019,4,Apr,4/1/2019,34.8373,0.926,0,0.0679,-0.2409,0.0943,145.5992,-0.8201,1852,1
2019,5,May,5/1/2019,34.8373,0.926,0.1042,0.2976,0.1042,0.357,164.3819,-1.3902,1852,1
2019,6,Jun,6/1/2019,34.8373,0.926,0.3827,0.7116,0.3827,0.5942,167.8142,0.3031,1852,1
2019,7,Jul,7/1/2019,34.8373,0.926,0.4407,0.7162,0.4407,0.6882,157.1896,-0.7035,1852,1
2019,8,Aug,8/1/2019,34.8373,0.926,0.2724,0.4675,0.2724,0.5199,206.0121,0.0647,1852,1
2020,3,Mar,3/1/2020,34.8373,0.926,0,0.1815,-0.0593,0.2077,245.8666,1.9692,1852,1
2020,4,Apr,4/1/2020,34.8373,0.926,0,0.1654,-0.096,0.2334,223.9251,0.4386,1852,1
2020,5,May,5/1/2020,34.8373,0.926,0.2141,0.408,0.2141,0.4795,231.4076,-0.0575,1852,1
2020,6,Jun,6/1/2020,34.8373,0.926,0.3857,0.4956,0.3857,0.5323,221.4037,1.4907,1852,1
2020,7,Jul,7/1/2020,34.8373,0.926,0.3224,0.5312,0.3224,0.5588,229.8988,0.4894,1852,1
2020,8,Aug,8/1/2020,34.8373,0.926,0.2174,0.4421,0.2174,0.4413,328.6299,1.8785,1852,1
2021,3,Mar,3/1/2021,34.8373,0.926,0,0.0836,-0.2119,0.1213,60.3993,-1.0987,1852,1
2021,4,Apr,4/1/2021,34.8373,0.926,0,0.0844,-0.1819,0.1283,210.5471,0.2236,1852,1
2021,5,May,5/1/2021,34.8373,0.926,0.2363,0.4662,0.2363,0.5436,250.0979,0.3141,1852,1
2021,6,Jun,6/1/2021,34.8373,0.926,0.3451,0.5524,0.3451,0.6079,130.537,-0.523,1852,1
2021,7,Jul,7/1/2021,34.8373,0.926,0.2856,0.5495,0.2856,0.5682,117.2406,-1.359,1852,1
2021,8,Aug,8/1/2021,34.8373,0.926,0.2026,0.4279,0.2026,0.4677,181.7197,-0.2946,1852,1
2022,3,Mar,3/1/2022,34.8373,0.926,0,0.0855,-0.1488,0.0634,81.2653,-0.7535,1852,1
2022,4,Apr,4/1/2022,34.8373,0.926,0,0.0741,-0.1549,0.054,154.7234,-0.6735,1852,1
2022,5,May,5/1/2022,34.8373,0.926,0.0164,0.2321,0.0134,0.1715,208.4703,-0.5136,1852,1
2022,6,Jun,6/1/2022,34.8373,0.926,0.2574,0.6243,0.2574,0.4348,92.7085,-1.3613,1852,1
2022,7,Jul,7/1/2022,34.8373,0.926,0.2737,0.6224,0.2737,0.4103,185.5566,-0.2381,1852,1
2022,8,Aug,8/1/2022,34.8373,0.926,0.2117,0.5884,0.2117,0.3755,308.8916,1.5866,1852,1
2023,3,Mar,3/1/2023,34.8373,0.926,0,0.0883,-0.1592,0.0599,174.4267,0.7875,1852,1
2023,4,Apr,4/1/2023,34.8373,0.926,0,0.1776,-0.0819,0.1044,156.2976,-0.6482,1852,1
2023,5,May,5/1/2023,34.8373,0.926,0.1807,0.4875,0.1807,0.3593,180.7676,-1.0644,1852,1
2023,6,Jun,6/1/2023,34.8373,0.926,0.2889,0.6848,0.2889,0.4335,198.3538,0.9799,1852,1
2023,7,Jul,7/1/2023,34.8373,0.926,0.1801,0.4717,0.1801,0.321,139.8313,-0.9884,1852,1
2023,8,Aug,8/1/2023,34.8373,0.926,0.0868,0.354,0.0868,0.245,136.3501,-0.9657,1852,1
2024,3,Mar,3/1/2024,34.8373,0.926,0,0.1666,-0.0628,0.1297,95.3281,-0.5209,1852,1
2024,4,Apr,4/1/2024,34.8373,0.926,0,0.175,-0.0502,0.1144,216.289,0.3158,1852,1
